ubigeo,index_baseline,tier_baseline,index_alternative,tier_alternative,tier_change,rank_baseline,rank_alternative,rank_shift,distrito,provincia,departamento
140306,53.509269769201666,Moderately served,34.98155505107832,Underserved,True,731,1429,-698,MORROPE,LAMBAYEQUE,LAMBAYEQUE
140307,34.86568293605751,Weakly served,52.34818388195233,Weakly served,False,1295,967,328,MOTUPE,LAMBAYEQUE,LAMBAYEQUE
140308,30.429436246689367,Underserved,22.92139614074915,Underserved,False,1467,1526,-59,OLMOS,LAMBAYEQUE,LAMBAYEQUE
140309,62.589860007567154,Moderately served,56.86010215664018,Moderately served,False,500,681,-181,PACORA,LAMBAYEQUE,LAMBAYEQUE
140310,32.46311010215664,Underserved,50.54625425652668,Weakly served,True,1377,1076,301,SALAS,LAMBAYEQUE,LAMBAYEQUE
140311,72.12447975785093,Best served,64.01106696935301,Best served,False,217,221,-4,SAN JOSE,LAMBAYEQUE,LAMBAYEQUE
140312,72.105561861521,Best served,63.99687854710557,Best served,False,218,222,-4,TUCUME,LAMBAYEQUE,LAMBAYEQUE
150101,93.15172152856601,Best served,79.78149829738933,Best served,False,5,5,0,LIMA,LIMA,LIMA
150102,66.99772985244041,Best served,60.16600454029512,Moderately served,True,391,461,-70,ANCON,LIMA,LIMA
150103,92.75444570563752,Best served,79.48354143019296,Best served,False,14,14,0,ATE,LIMA,LIMA
150104,74.67839576239122,Best served,65.92650397275823,Best served,False,141,143,-2,BARRANCO,LIMA,LIMA
150105,92.41392357169883,Best served,79.22814982973892,Best served,False,23,23,0,BREÑA,LIMA,LIMA
150106,73.31630722663638,Best served,64.90493757094211,Best served,False,168,170,-2,CARABAYLLO,LIMA,LIMA
150107,73.94059780552402,Best served,65.37315550510783,Best served,False,153,153,0,CHACLACAYO,LIMA,LIMA
150108,90.93832765796444,Best served,78.12145289443814,Best served,False,48,49,-1,CHORRILLOS,LIMA,LIMA
150109,71.89746500189179,Best served,63.84080590238366,Best served,False,223,229,-6,CIENEGUILLA,LIMA,LIMA
150110,92.88687097994702,Best served,79.58286038592509,Best served,False,9,9,0,COMAS,LIMA,LIMA
150111,91.75179720015134,Best served,78.73155505107832,Best served,False,36,36,0,EL AGUSTINO,LIMA,LIMA
150112,92.05448354143019,Best served,78.95856980703746,Best served,False,31,31,0,INDEPENDENCIA,LIMA,LIMA
150113,93.34090049186531,Best served,79.9233825198638,Best served,False,2,2,0,JESUS MARIA,LIMA,LIMA
150114,92.37608777903898,Best served,79.19977298524404,Best served,False,24,24,0,LA MOLINA,LIMA,LIMA
150115,92.84903518728717,Best served,79.55448354143019,Best served,False,10,10,0,LA VICTORIA,LIMA,LIMA
150116,90.4464623533863,Best served,77.75255391600454,Best served,False,60,61,-1,LINCE,LIMA,LIMA
150117,92.14907302307984,Best served,79.0295119182747,Best served,False,29,29,0,LOS OLIVOS,LIMA,LIMA
150118,91.03291713961406,Best served,78.19239500567537,Best served,False,46,47,-1,LURIGANCHO,LIMA,LIMA
150119,73.63791146424518,Best served,65.1461407491487,Best served,False,160,160,0,LURIN,LIMA,LIMA
150120,90.67347710934544,Best served,77.92281498297389,Best served,False,53,54,-1,MAGDALENA DEL MAR,LIMA,LIMA
150121,92.83011729095725,Best served,79.54029511918274,Best served,False,11,11,0,MAGDALENA VIEJA,LIMA,LIMA
150122,93.28414680287551,Best served,79.88081725312145,Best served,False,4,4,0,MIRAFLORES,LIMA,LIMA
150123,73.61899356791525,Best served,65.13195232690126,Best served,False,161,161,0,PACHACAMAC,LIMA,LIMA
150124,58.456299659477864,Moderately served,63.92593643586834,Best served,True,605,226,379,PUCUSANA,LIMA,LIMA
150125,91.80855088914112,Best served,78.77412031782066,Best served,False,33,33,0,PUENTE PIEDRA,LIMA,LIMA
150126,59.35489973514945,Moderately served,54.4338819523269,Moderately served,False,580,832,-252,PUNTA HERMOSA,LIMA,LIMA
150127,58.82519863791146,Moderately served,54.03660612939841,Moderately served,False,594,858,-264,PUNTA NEGRA,LIMA,LIMA
150128,90.78698448732501,Best served,78.00794551645856,Best served,False,51,52,-1,RIMAC,LIMA,LIMA
150129,69.94892167990919,Best served,62.37939841089671,Best served,False,298,319,-21,SAN BARTOLO,LIMA,LIMA
150130,92.6031025349981,Best served,79.3700340522134,Best served,False,20,20,0,SAN BORJA,LIMA,LIMA
150131,93.09496783957624,Best served,79.73893303064699,Best served,False,6,6,0,SAN ISIDRO,LIMA,LIMA
150132,92.81119939462732,Best served,79.5261066969353,Best served,False,12,12,0,SAN JUAN DE LURIGANCHO,LIMA,LIMA
150133,92.71660991297767,Best served,79.45516458569807,Best served,False,16,16,0,SAN JUAN DE MIRAFLORES,LIMA,LIMA
150134,90.3707907680666,Best served,77.69580022701476,Best served,False,62,63,-1,SAN LUIS,LIMA,LIMA
150135,92.7355278093076,Best served,79.46935300794551,Best served,False,15,15,0,SAN MARTÍN DE PORRES,LIMA,LIMA
150136,92.6598562239879,Best served,79.41259931895573,Best served,False,19,19,0,SAN MIGUEL,LIMA,LIMA
150137,92.24366250472949,Best served,79.10045402951192,Best served,False,27,27,0,SANTA ANITA,LIMA,LIMA
150138,73.50548618993568,Best served,65.04682179341657,Best served,False,163,164,-1,SANTA MARIA DEL MAR,LIMA,LIMA
150139,72.25690503216042,Best served,64.11038592508513,Best served,False,212,216,-4,SANTA ROSA,LIMA,LIMA
150140,92.37608777903898,Best served,79.19977298524404,Best served,False,24,24,0,SANTIAGO DE SURCO,LIMA,LIMA
150141,91.46802875520243,Best served,78.51872871736663,Best served,False,39,39,0,SURQUILLO,LIMA,LIMA
150142,92.67877412031783,Best served,79.42678774120319,Best served,False,17,17,0,VILLA EL SALVADOR,LIMA,LIMA
150143,92.56526674233825,Best served,79.3416572077185,Best served,False,21,21,0,VILLA MARIA DEL TRIUNFO,LIMA,LIMA
150201,90.48429814604616,Best served,77.78093076049943,Best served,False,59,60,-1,BARRANCA,BARRANCA,LIMA
150202,54.984865682936054,Moderately served,59.03093076049943,Moderately served,False,684,538,146,PARAMONGA,BARRANCA,LIMA
150203,65.14377601210745,Moderately served,58.775539160045405,Moderately served,False,444,555,-111,PATIVILCA,BARRANCA,LIMA
150204,75.93643586833144,Best served,66.87003405221338,Best served,False,135,139,-4,SUPE,BARRANCA,LIMA
150205,73.5244040862656,Best served,65.06101021566403,Best served,False,162,163,-1,SUPE PUERTO,BARRANCA,LIMA
150301,25.160802118804387,Underserved,22.041713961407492,Underserved,False,1602,1542,60,CAJATAMBO,CAJATAMBO,LIMA
150302,32.27393113885736,Underserved,26.79483541430193,Underserved,False,1385,1471,-86,COPA,CAJATAMBO,LIMA
150303,24.271660991297768,Underserved,44.402667423382525,Underserved,False,1626,1352,274,GORGOR,CAJATAMBO,LIMA
150304,28.793038214150588,Underserved,47.793700340522136,Weakly served,True,1510,1226,284,HUANCAPON,CAJATAMBO,LIMA
150305,29.36057510404843,Underserved,48.219353007945514,Weakly served,True,1495,1208,287,MANAS,CAJATAMBO,LIMA
150401,40.862656072644725,Weakly served,56.84591373439274,Moderately served,True,1123,682,441,CANTA,CANTA,LIMA
150402,42.508513053348466,Weakly served,53.738649262202046,Moderately served,True,1058,876,182,ARAHUAY,CANTA,LIMA
150403,35.669693530079456,Weakly served,47.325482406356414,Weakly served,False,1270,1255,15,HUAMANTANGA,CANTA,LIMA
150404,28.206583427922816,Underserved,47.35385925085131,Weakly served,True,1527,1254,273,HUAROS,CANTA,LIMA
150405,37.17366628830874,Weakly served,54.07917139614075,Moderately served,True,1219,855,364,LACHAQUI,CANTA,LIMA
150406,43.26522890654559,Weakly served,58.647843359818395,Moderately served,True,1029,563,466,SAN BUENAVENTURA,CANTA,LIMA
150407,38.942489595157014,Weakly served,48.43217934165721,Weakly served,False,1172,1200,-28,SANTA ROSA DE QUIVES,CANTA,LIMA
150502,43.80438895194854,Weakly served,53.34137343927355,Weakly served,False,1014,902,112,ASIA,CAÑETE,LIMA
150503,22.417707150964812,Underserved,18.579738933030647,Underserved,False,1674,1633,41,CALANGO,CAÑETE,LIMA
150504,59.41165342413923,Moderately served,30.966231555051078,Underserved,True,578,1442,-864,CERRO AZUL,CAÑETE,LIMA
150505,43.72871736662882,Weakly served,54.46225879682179,Moderately served,True,1018,830,188,CHILCA,CAÑETE,LIMA
150506,22.17177449867575,Underserved,15.17451759364359,Underserved,False,1681,1712,-31,COAYLLO,CAÑETE,LIMA
150507,73.07037457434734,Best served,64.7204880817253,Best served,False,181,183,-2,IMPERIAL,CAÑETE,LIMA
150508,34.36435868331442,Weakly served,18.83513053348468,Underserved,True,1309,1627,-318,LUNAHUANA,CAÑETE,LIMA
150509,49.88649262202043,Moderately served,63.61379114642452,Best served,True,830,242,588,MALA,CAÑETE,LIMA
150510,56.71585319712448,Moderately served,36.343643586833146,Underserved,True,647,1427,-780,NUEVO IMPERIAL,CAÑETE,LIMA
150511,26.031025349981082,Underserved,45.722190692395,Weakly served,True,1580,1321,259,PACARAN,CAÑETE,LIMA
150512,48.060915626182364,Weakly served,45.96339387060159,Weakly served,False,883,1311,-428,QUILMANA,CAÑETE,LIMA
150513,42.338251986379106,Weakly served,57.95261066969353,Moderately served,True,1063,610,453,SAN ANTONIO,CAÑETE,LIMA
150515,33.12523647370412,Underserved,51.04284903518729,Weakly served,True,1351,1044,307,SANTA CRUZ DE FLORES,CAÑETE,LIMA
150516,41.31668558456299,Weakly served,57.18643586833144,Moderately served,True,1099,660,439,ZUÑIGA,CAÑETE,LIMA
150601,80.51456678017404,Best served,75.45402951191826,Best served,False,118,92,26,HUARAL,HUARAL,LIMA
150602,36.51153991676125,Weakly served,53.582576617480136,Weakly served,False,1235,886,349,ATAVILLOS ALTO,HUARAL,LIMA
150603,41.03291713961407,Weakly served,56.973609534619754,Moderately served,True,1117,673,444,ATAVILLOS BAJO,HUARAL,LIMA
150604,45.289443813847896,Weakly served,28.525822928490353,Underserved,True,972,1457,-485,AUCALLAMA,HUARAL,LIMA
150605,88.66818009837306,Best served,76.41884222474461,Best served,False,78,81,-3,CHANCAY,HUARAL,LIMA
150606,34.960272417707145,Weakly served,52.41912599318956,Weakly served,False,1292,963,329,IHUARI,HUARAL,LIMA
150607,35.69807037457434,Weakly served,52.972474460839955,Weakly served,False,1269,928,341,LAMPIAN,HUARAL,LIMA
150608,35.33863034430571,Weakly served,52.70289443813848,Weakly served,False,1276,944,332,PACARAOS,HUARAL,LIMA
150609,47.42716609912978,Weakly served,61.76929625425653,Best served,True,906,357,549,SAN MIGUEL DE ACOS,HUARAL,LIMA
150610,35.98183881952327,Weakly served,53.18530079455165,Weakly served,False,1260,913,347,SANTA CRUZ DE ANDAMARCA,HUARAL,LIMA
150611,37.89254634884601,Weakly served,54.6183314415437,Moderately served,True,1197,821,376,SUMBILCA,HUARAL,LIMA
150612,32.179341657207715,Underserved,50.333427922814984,Weakly served,True,1392,1090,302,VEINTISIETE DE NOVIEMBRE,HUARAL,LIMA
150701,64.6046159667045,Moderately served,58.37116912599319,Moderately served,False,457,581,-124,MATUCANA,HUAROCHIRÍ,LIMA
150702,48.36360196746122,Moderately served,46.190408626560725,Weakly served,True,876,1302,-426,ANTIOQUIA,HUAROCHIRÍ,LIMA
150703,61.416950435111616,Moderately served,55.980419977298524,Moderately served,False,527,735,-208,CALLAHUANCA,HUAROCHIRÍ,LIMA
150704,37.73174423004162,Weakly served,20.16884222474461,Underserved,True,1201,1587,-386,CARAMPOMA,HUAROCHIRÍ,LIMA
150705,51.90124858115777,Moderately served,54.703461975028375,Moderately served,False,769,816,-47,CHICLA,HUAROCHIRÍ,LIMA
150706,46.954218690881575,Weakly served,61.414585698070375,Best served,True,917,382,535,CUENCA,HUAROCHIRÍ,LIMA
150707,54.72947408248203,Moderately served,57.9100454029512,Moderately served,False,694,613,81,HUACHUPAMPA,HUAROCHIRÍ,LIMA
150708,41.35452137722285,Weakly served,49.48212258796822,Weakly served,False,1097,1142,-45,HUANZA,HUAROCHIRÍ,LIMA
150709,39.44381384790012,Weakly served,26.87996594778661,Underserved,True,1163,1469,-306,HUAROCHIRI,HUAROCHIRÍ,LIMA
150710,55.59969731365872,Moderately served,57.55533484676504,Moderately served,False,670,634,36,LAHUAYTAMBO,HUAROCHIRÍ,LIMA
150711,48.060915626182364,Weakly served,58.16543700340522,Moderately served,True,883,595,288,LANGA,HUAROCHIRÍ,LIMA
150712,39.41543700340522,Weakly served,49.46793416572078,Weakly served,False,1164,1143,21,LARAOS,HUAROCHIRÍ,LIMA
150713,38.46008323874385,Weakly served,55.04398410896708,Moderately served,True,1181,795,386,MARIATANA,HUAROCHIRÍ,LIMA
150714,65.16269390843738,Moderately served,58.78972758229285,Moderately served,False,443,554,-111,RICARDO PALMA,HUAROCHIRÍ,LIMA
150715,54.58758986000757,Moderately served,50.858399545970485,Weakly served,True,698,1057,-359,SAN ANDRES DE TUPICOCHA,HUAROCHIRÍ,LIMA
150716,49.30949678395763,Moderately served,52.206299659477864,Weakly served,True,853,976,-123,SAN ANTONIO,HUAROCHIRÍ,LIMA
150717,69.02194475974272,Best served,61.68416572077185,Best served,False,330,364,-34,SAN BARTOLOME,HUAROCHIRÍ,LIMA
150718,49.74460839954597,Moderately served,25.943530079455165,Underserved,True,837,1480,-643,SAN DAMIAN,HUAROCHIRÍ,LIMA
150719,42.111237230419974,Weakly served,41.50113507377979,Underserved,True,1070,1387,-317,SAN JUAN DE IRIS,HUAROCHIRÍ,LIMA
150720,46.11237230419977,Weakly served,31.590522133938705,Underserved,True,946,1439,-493,SAN JUAN DE TANTARANCHE,HUAROCHIRÍ,LIMA
150721,26.333711691259932,Underserved,45.94920544835414,Weakly served,True,1571,1312,259,SAN LORENZO DE QUINTI,HUAROCHIRÍ,LIMA
150722,59.46840711312902,Moderately served,26.383371169125994,Underserved,True,575,1474,-899,SAN MATEO,HUAROCHIRÍ,LIMA
150723,65.67347710934544,Best served,59.17281498297389,Moderately served,True,427,527,-100,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA
150724,63.46008323874385,Moderately served,57.512769580022706,Moderately served,False,481,637,-156,SAN PEDRO DE CASTA,HUAROCHIRÍ,LIMA
150725,42.30041619371926,Weakly served,57.92423382519864,Moderately served,True,1064,612,452,SAN PEDRO DE HUANCAYRE,HUAROCHIRÍ,LIMA
150726,46.783957623912215,Weakly served,61.28688989784336,Best served,True,922,391,531,SANGALLAYA,HUAROCHIRÍ,LIMA
150727,70.27052591751797,Best served,62.620601589103295,Best served,False,287,305,-18,SANTA CRUZ DE COCACHACRA,HUAROCHIRÍ,LIMA
150728,64.1316685584563,Moderately served,58.01645856980704,Moderately served,False,469,605,-136,SANTA EULALIA,HUAROCHIRÍ,LIMA
150729,42.91524782444192,Weakly served,50.9860953461975,Weakly served,False,1045,1048,-3,SANTIAGO DE ANCHUCAYA,HUAROCHIRÍ,LIMA
150730,59.0522133938706,Moderately served,54.20686719636777,Moderately served,False,588,847,-259,SANTIAGO DE TUNA,HUAROCHIRÍ,LIMA
150731,37.56148316307227,Weakly served,49.56725312145289,Weakly served,False,1208,1136,72,SANTO DOMINGO DE LOS OLLERO,HUAROCHIRÍ,LIMA
150732,53.54710556186152,Moderately served,50.07803632236096,Weakly served,True,729,1107,-378,SURCO,HUAROCHIRÍ,LIMA
150801,81.99016269390842,Best served,48.76560726447219,Weakly served,True,113,1183,-1070,HUACHO,HUAURA,LIMA
150802,22.85281876655316,Underserved,43.338535754824065,Underserved,False,1662,1375,287,AMBAR,HUAURA,LIMA
150803,73.88384411653425,Best served,65.33059023836549,Best served,False,155,155,0,CALETA DE CARQUIN,HUAURA,LIMA
150804,27.998486568293604,Underserved,47.1977866061294,Weakly served,True,1532,1260,272,CHECRAS,HUAURA,LIMA
150805,74.0541051835036,Best served,65.45828603859252,Best served,False,149,149,0,HUALMAY,HUAURA,LIMA
150806,54.52137722285282,Moderately served,56.34931895573212,Moderately served,False,699,713,-14,HUAURA,HUAURA,LIMA
150807,35.735906167234205,Weakly served,53.00085130533485,Weakly served,False,1268,926,342,LEONCIO PRADO,HUAURA,LIMA
150808,37.8168747635263,Weakly served,54.561577752553916,Moderately served,True,1199,825,374,PACCHO,HUAURA,LIMA
150809,30.363223609534618,Underserved,48.971339387060155,Weakly served,True,1470,1171,299,SANTA LEONOR,HUAURA,LIMA
