ubigeo,distrito,provincia,departamento,n_active,n_emergency,area_km2,dist_km_nearest_emergency,dist_km_nearest_any,fac_score,activity_score,emerg_atenciones,access_score,pct_ccpp_within_15km_any,composite_score,tier
200110,LA UNION,PIURA,PIURA,10,0,321.41,27.975,9.631,72.81498297389331,44.5800227014756,0.0,60.130533484676505,100.0,59.41401816118048,Moderately served
200111,LAS LOMAS,PIURA,PIURA,21,0,557.26,46.046,3.969,77.46878547105563,44.5800227014756,0.0,60.130533484676505,100.0,60.577468785471055,Best served
200114,TAMBO GRANDE,PIURA,PIURA,38,0,1496.18,27.077,0.701,66.91259931895573,44.5800227014756,0.0,60.130533484676505,100.0,57.938422247446084,Moderately served
200201,AYABACA,AYABACA,PIURA,30,0,1552.02,78.099,1.607,58.342792281498305,44.5800227014756,0.0,60.130533484676505,100.0,55.79597048808173,Moderately served
200202,FRÍAS,AYABACA,PIURA,9,0,564.35,29.582,2.667,52.1566401816118,44.5800227014756,0.0,60.130533484676505,100.0,54.249432463110104,Moderately served
200203,JILILI,AYABACA,PIURA,3,0,98.19,73.773,4.649,72.30419977298524,44.5800227014756,0.0,60.130533484676505,100.0,59.28632236095346,Moderately served
200204,LAGUNAS,AYABACA,PIURA,5,0,191.65,50.32,1.41,67.87741203178207,44.5800227014756,0.0,60.130533484676505,100.0,58.179625425652674,Moderately served
200205,MONTERO,AYABACA,PIURA,4,0,130.57,62.986,2.559,72.41770715096482,44.5800227014756,0.0,60.130533484676505,100.0,59.314699205448356,Moderately served
200206,PACAIPAMPA,AYABACA,PIURA,8,0,975.92,60.603,5.742,31.838819523269013,44.5800227014756,0.0,60.130533484676505,100.0,49.1699772985244,Weakly served
200207,PAIMAS,AYABACA,PIURA,4,0,325.84,54.91,6.511,44.04086265607264,44.5800227014756,0.0,60.130533484676505,100.0,52.220488081725314,Weakly served
200208,SAPILLICA,AYABACA,PIURA,4,0,277.24,40.799,1.227,49.375709421112376,44.5800227014756,0.0,60.130533484676505,100.0,53.55419977298524,Weakly served
200209,SICCHEZ,AYABACA,PIURA,3,0,35.46,73.392,1.517,89.67082860385925,44.5800227014756,0.0,60.130533484676505,100.0,63.62797956867196,Best served
200210,SUYO,AYABACA,PIURA,10,0,1077.15,72.217,8.894,35.07377979568672,44.5800227014756,0.0,60.130533484676505,100.0,49.97871736662883,Weakly served
200301,HUANCABAMBA,HUANCABAMBA,PIURA,10,0,445.57,75.605,2.395,62.71282633371169,44.5800227014756,0.0,60.130533484676505,100.0,56.888479001135074,Moderately served
200302,CANCHAQUE,HUANCABAMBA,PIURA,7,0,313.3,64.897,1.11,62.42905788876277,44.5800227014756,0.0,60.130533484676505,100.0,56.817536889897845,Moderately served
200303,EL CARMEN DE LA FRONTERA,HUANCABAMBA,PIURA,9,0,677.85,89.815,4.603,46.481271282633365,44.5800227014756,0.0,60.130533484676505,100.0,52.830590238365495,Weakly served
200304,HUARMACA,HUANCABAMBA,PIURA,21,0,1951.8,83.98,2.727,39.727582292849036,44.5800227014756,0.0,60.130533484676505,100.0,51.14216799091941,Weakly served
200305,LALAQUIZ,HUANCABAMBA,PIURA,4,0,146.73,56.793,3.419,68.95573212258796,44.5800227014756,0.0,60.130533484676505,100.0,58.44920544835414,Moderately served
200306,SAN MIGUEL DE EL FAIQUE,HUANCABAMBA,PIURA,9,0,208.81,72.334,0.455,80.19296254256527,44.5800227014756,0.0,60.130533484676505,100.0,61.258513053348466,Best served
200307,SONDOR,HUANCABAMBA,PIURA,5,0,342.35,70.435,0.271,49.716231555051074,44.5800227014756,0.0,60.130533484676505,100.0,53.63933030646992,Weakly served
200308,SONDORILLO,HUANCABAMBA,PIURA,6,0,230.54,80.398,2.762,67.59364358683314,44.5800227014756,0.0,60.130533484676505,100.0,58.10868331441544,Moderately served
200401,CHULUCANAS,MORROPON,PIURA,15,1,841.51,3.353,3.266,55.50510783200908,94.8921679909194,26225.0,18.18955732122588,98.36,46.69409761634506,Weakly served
200402,BUENOS AIRES,MORROPON,PIURA,5,0,249.19,32.687,4.782,59.47786606129398,44.5800227014756,0.0,60.130533484676505,100.0,56.07973893303065,Moderately served
200403,CHALACO,MORROPON,PIURA,8,0,149.99,42.247,0.701,84.39273552780931,44.5800227014756,0.0,60.130533484676505,100.0,62.30845629965948,Best served
200404,LA MATANZA,MORROPON,PIURA,7,0,1042.25,30.959,3.358,26.73098751418842,44.5800227014756,0.0,8.286038592508513,85.11,21.970771850170262,Underserved
200405,MORROPON,MORROPON,PIURA,6,0,173.35,19.957,5.303,75.48240635641316,44.5800227014756,0.0,60.130533484676505,100.0,60.08087400681045,Moderately served
200406,SALITRAL,MORROPON,PIURA,5,0,612.45,53.196,5.314,31.725312145289443,44.5800227014756,0.0,60.130533484676505,100.0,49.141600454029515,Weakly served
200407,SAN JUAN DE BIGOTE,MORROPON,PIURA,3,0,251.9,52.352,1.611,43.1328036322361,44.5800227014756,0.0,60.130533484676505,100.0,51.993473325766175,Weakly served
200408,SANTA CATALINA DE MOSSA,MORROPON,PIURA,5,0,80.92,32.936,2.663,86.09534619750285,44.5800227014756,0.0,60.130533484676505,100.0,62.73410896708286,Best served
200409,SANTO DOMINGO,MORROPON,PIURA,5,0,190.82,29.463,2.664,68.21793416572078,44.5800227014756,0.0,60.130533484676505,100.0,58.26475595913735,Moderately served
200410,YAMANGO,MORROPON,PIURA,7,0,219.86,45.029,2.002,73.32576617480136,44.5800227014756,0.0,60.130533484676505,100.0,59.541713961407496,Moderately served
200501,PAITA,PAITA,PIURA,33,1,707.91,9.396,9.396,81.72531214528944,94.26787741203178,22408.0,60.130533484676505,100.0,74.06356413166856,Best served
200502,AMOTAPE,PAITA,PIURA,2,0,64.53,29.908,5.666,72.64472190692395,44.5800227014756,0.0,60.130533484676505,100.0,59.371452894438136,Moderately served
200503,ARENAL,PAITA,PIURA,1,0,8.38,22.336,1.669,91.99772985244041,44.5800227014756,0.0,60.130533484676505,100.0,64.20970488081726,Best served
200504,COLAN,PAITA,PIURA,1,0,123.74,17.956,2.563,31.214528944381385,44.5800227014756,0.0,60.130533484676505,100.0,49.0139046538025,Weakly served
200505,LA HUACA,PAITA,PIURA,7,0,580.6,20.079,16.153,43.53007945516458,44.5800227014756,0.0,60.130533484676505,100.0,52.0927922814983,Weakly served
200506,TAMARINDO,PAITA,PIURA,1,0,65.46,30.563,3.622,51.02156640181612,44.5800227014756,0.0,60.130533484676505,100.0,53.965664018161185,Moderately served
200507,VICHAYAL,PAITA,PIURA,3,0,159.32,28.112,3.839,57.264472190692395,44.5800227014756,0.0,60.130533484676505,100.0,55.52639046538025,Moderately served
200601,SULLANA,SULLANA,PIURA,155,6,529.95,18.329,3.714,95.62996594778662,94.5516458569807,24084.0,60.130533484676505,100.0,77.61066969353008,Best served
200602,BELLAVISTA,SULLANA,PIURA,16,0,2.01,2.3,0.768,98.5244040862656,44.5800227014756,0.0,60.130533484676505,100.0,65.84137343927355,Best served
200603,IGNACIO ESCUDERO,SULLANA,PIURA,7,0,189.68,22.638,2.605,76.90124858115777,44.5800227014756,0.0,60.130533484676505,100.0,60.435584562996596,Moderately served
200604,LANCONES,SULLANA,PIURA,16,0,2153.54,57.084,2.4,29.284903518728715,44.5800227014756,0.0,19.35300794551646,99.12,28.142735527809307,Underserved
200605,MARCAVELICA,SULLANA,PIURA,10,0,1662.47,41.177,21.7,24.177071509648126,44.5800227014756,0.0,2.3269012485811578,52.38,18.35272417707151,Underserved
200606,MIGUEL CHECA,SULLANA,PIURA,2,0,480.87,19.859,10.26,17.53688989784336,44.5800227014756,0.0,7.9738933030647,84.62,19.51617480136209,Underserved
200607,QUERECOTILLO,SULLANA,PIURA,8,0,279.5,21.44,3.2,70.60158910329172,44.5800227014756,0.0,60.130533484676505,100.0,58.860669693530085,Moderately served
200608,SALITRAL,SULLANA,PIURA,2,0,31.54,6.583,0.73,86.46424517593644,44.5800227014756,0.0,60.130533484676505,100.0,62.82633371169126,Best served
200701,PARIÑAS,TALARA,PIURA,83,4,1130.69,26.83,17.824,88.25198637911464,95.91373439273553,41938.0,3.064699205448354,60.42,47.57377979568672,Weakly served
200702,EL ALTO,TALARA,PIURA,7,0,484.9,37.615,13.125,49.432463110102155,44.5800227014756,0.0,60.130533484676505,100.0,53.56838819523269,Weakly served
200703,LA BREA,TALARA,PIURA,6,0,832.98,23.834,14.667,28.43359818388195,44.5800227014756,0.0,3.40522133938706,64.29,19.95601589103292,Underserved
200704,LOBITOS,TALARA,PIURA,1,0,239.84,20.051,10.078,17.65039727582293,44.5800227014756,0.0,9.27922814982974,87.5,20.1972190692395,Underserved
200705,LOS ORGANOS,TALARA,PIURA,6,0,164.94,47.678,7.129,76.41884222474461,44.5800227014756,0.0,60.130533484676505,100.0,60.31498297389331,Moderately served
200706,MANCORA,TALARA,PIURA,6,0,98.76,55.295,4.979,85.81157775255392,44.5800227014756,0.0,60.130533484676505,100.0,62.66316685584563,Best served
200801,SECHURA,SECHURA,PIURA,20,0,5779.35,80.408,28.336,14.812712826333712,44.5800227014756,0.0,2.837684449489217,58.46,16.267026106696935,Underserved
200802,BELLAVISTA DE LA UNION,SECHURA,PIURA,2,0,13.9,28.307,0.757,92.90578887627696,44.5800227014756,0.0,60.130533484676505,100.0,64.43671963677639,Best served
200803,BERNAL,SECHURA,PIURA,2,0,71.81,30.377,4.858,69.5800227014756,44.5800227014756,0.0,60.130533484676505,100.0,58.60527809307605,Moderately served
200804,CRISTO NOS VALGA,SECHURA,PIURA,2,0,265.47,37.663,7.365,29.511918274687854,44.5800227014756,0.0,60.130533484676505,100.0,48.58825198637912,Weakly served
200805,VICE,SECHURA,PIURA,5,0,261.42,36.649,7.131,57.94551645856981,44.5800227014756,0.0,13.450624290578888,93.75,32.356696935300796,Underserved
200806,RINCONADA LLICUAR,SECHURA,PIURA,1,0,20.05,35.283,2.35,83.03064699205449,44.5800227014756,0.0,60.130533484676505,100.0,61.96793416572078,Best served
205010,CHIQUIAN,BOLOGNESI,ANCASH,0,0,185.86,58.174,4.174,1.1634506242905789,44.5800227014756,0.0,60.130533484676505,100.0,41.50113507377979,Underserved
205020,ABELARDO PARDO LEZAMETA,BOLOGNESI,ANCASH,0,0,11.91,71.984,1.794,1.1634506242905789,44.5800227014756,0.0,60.130533484676505,100.0,41.50113507377979,Underserved
205030,ANTONIO RAYMONDI,BOLOGNESI,ANCASH,0,0,122.05,52.838,5.977,1.1634506242905789,44.5800227014756,0.0,60.130533484676505,100.0,41.50113507377979,Underserved
205040,AQUIA,BOLOGNESI,ANCASH,0,0,437.08,44.071,3.806,1.1634506242905789,44.5800227014756,0.0,60.130533484676505,100.0,41.50113507377979,Underserved
205050,CAJACAY,BOLOGNESI,ANCASH,0,0,185.34,52.591,1.88,1.1634506242905789,44.5800227014756,0.0,60.130533484676505,100.0,41.50113507377979,Underserved
205060,CANIS,BOLOGNESI,ANCASH,0,0,20.75,73.005,2.301,1.1634506242905789,44.5800227014756,0.0,60.130533484676505,100.0,41.50113507377979,Underserved
205070,COLQUIOC,BOLOGNESI,ANCASH,0,0,305.39,53.824,3.444,1.1634506242905789,44.5800227014756,0.0,60.130533484676505,100.0,41.50113507377979,Underserved
205090,HUASTA,BOLOGNESI,ANCASH,0,0,390.0,62.948,5.006,1.1634506242905789,44.5800227014756,0.0,60.130533484676505,100.0,41.50113507377979,Underserved
205100,HUAYLLACAYAN,BOLOGNESI,ANCASH,0,0,117.58,57.611,2.645,1.1634506242905789,44.5800227014756,0.0,60.130533484676505,100.0,41.50113507377979,Underserved
205110,LA PRIMAVERA,BOLOGNESI,ANCASH,0,0,62.51,74.021,4.276,1.1634506242905789,44.5800227014756,0.0,60.130533484676505,100.0,41.50113507377979,Underserved
205120,MANGAS,BOLOGNESI,ANCASH,0,0,126.09,79.778,0.728,1.1634506242905789,44.5800227014756,0.0,60.130533484676505,100.0,41.50113507377979,Underserved
205130,PACLLON,BOLOGNESI,ANCASH,0,0,210.71,75.027,5.509,1.1634506242905789,44.5800227014756,0.0,60.130533484676505,100.0,41.50113507377979,Underserved
205140,SAN MIGUEL DE CORPANQUI,BOLOGNESI,ANCASH,0,0,42.75,67.824,1.439,1.1634506242905789,44.5800227014756,0.0,60.130533484676505,100.0,41.50113507377979,Underserved
205150,TICLLOS,BOLOGNESI,ANCASH,0,0,92.62,61.958,2.968,1.1634506242905789,44.5800227014756,0.0,60.130533484676505,100.0,41.50113507377979,Underserved
210101,PUNO,PUNO,PUNO,86,4,462.89,7.712,6.746,94.32463110102157,98.35414301929626,160317.0,60.130533484676505,100.0,78.23496027241771,Best served
210102,ACORA,PUNO,PUNO,21,0,1929.79,36.842,1.044,40.011350737797954,44.5800227014756,0.0,19.807037457434735,99.27,31.051362088535754,Underserved
210104,ATUNCOLLA,PUNO,PUNO,1,0,131.29,20.255,1.842,29.73893303064699,44.5800227014756,0.0,60.130533484676505,100.0,48.6450056753689,Weakly served
210105,CAPACHICA,PUNO,PUNO,6,0,104.53,30.808,0.983,84.96027241770715,44.5800227014756,0.0,60.130533484676505,100.0,62.45034052213394,Best served
210106,CHUCUITO,PUNO,PUNO,4,0,116.03,13.19,1.209,75.39727582292849,44.5800227014756,0.0,60.130533484676505,100.0,60.059591373439275,Moderately served
210107,COATA,PUNO,PUNO,3,0,100.22,22.812,2.877,71.96367763904654,44.5800227014756,0.0,60.130533484676505,100.0,59.20119182746879,Moderately served
210108,HUATA,PUNO,PUNO,1,0,129.43,19.984,2.959,30.249716231555052,44.5800227014756,0.0,60.130533484676505,100.0,48.772701475595916,Weakly served
210109,MAÑAZO,PUNO,PUNO,5,0,412.15,41.793,11.271,43.70034052213394,44.5800227014756,0.0,60.130533484676505,100.0,52.135357548240634,Weakly served
210110,PAUCARCOLLA,PUNO,PUNO,1,0,174.73,13.732,2.649,23.212258796821793,44.5800227014756,0.0,60.130533484676505,100.0,47.0133371169126,Weakly served
210111,PICHACANI,PUNO,PUNO,8,0,1647.1,44.117,14.237,20.204313280363223,44.5800227014756,0.0,60.130533484676505,100.0,46.261350737797954,Weakly served
210112,PLATERIA,PUNO,PUNO,7,0,246.11,19.2,4.739,70.37457434733257,44.5800227014756,0.0,60.130533484676505,100.0,58.8039160045403,Moderately served
210113,SAN ANTONIO,PUNO,PUNO,1,0,338.71,39.787,8.002,12.656072644721908,44.5800227014756,0.0,17.13961407491487,97.39,22.878830874006812,Underserved
210114,TIQUILLACA,PUNO,PUNO,2,0,491.57,28.326,8.06,17.196367763904654,44.5800227014756,0.0,16.572077185017026,96.71,23.730136208853576,Underserved
210115,VILQUE,PUNO,PUNO,2,0,195.69,26.845,1.554,38.02497162315551,44.5800227014756,0.0,60.130533484676505,100.0,50.716515323496026,Weakly served
210201,AZANGARO,AZANGARO,PUNO,5,1,724.22,5.992,5.102,27.582292849035188,90.9761634506243,4642.0,60.130533484676505,100.0,59.70488081725313,Moderately served
210202,ACHAYA,AZANGARO,PUNO,1,0,127.15,24.352,5.433,30.760499432463114,44.5800227014756,0.0,60.130533484676505,100.0,48.90039727582293,Weakly served
210203,ARAPA,AZANGARO,PUNO,3,0,338.04,24.058,3.836,34.0522133938706,44.5800227014756,0.0,60.130533484676505,100.0,49.7233257661748,Weakly served
210204,ASILLO,AZANGARO,PUNO,4,0,405.52,24.629,5.385,37.11691259931896,44.5800227014756,0.0,60.130533484676505,100.0,50.48950056753689,Weakly served
210205,CAMINACA,AZANGARO,PUNO,2,0,118.53,20.136,3.255,53.51872871736663,44.5800227014756,0.0,60.130533484676505,100.0,54.58995459704881,Moderately served
210206,CHUPA,AZANGARO,PUNO,4,0,152.92,22.614,2.378,68.16118047673099,44.5800227014756,0.0,60.130533484676505,100.0,58.2505675368899,Moderately served
210207,JOSE DOMINGO CHOQUEHUANCA,AZANGARO,PUNO,1,0,67.25,19.291,1.741,50.17026106696936,44.5800227014756,0.0,60.130533484676505,100.0,53.75283768444949,Moderately served
210208,MUÑANI,AZANGARO,PUNO,2,0,788.72,33.868,9.868,10.32917139614075,44.5800227014756,0.0,9.137343927355278,87.37,18.29597048808173,Underserved
210209,POTONI,AZANGARO,PUNO,2,0,625.62,52.87,3.096,13.904653802497164,44.5800227014756,0.0,19.26787741203178,99.1,24.25510783200908,Underserved
210210,SAMAN,AZANGARO,PUNO,7,0,204.79,26.073,2.409,75.14188422247446,44.5800227014756,0.0,60.130533484676505,100.0,59.99574347332577,Moderately served
210211,SAN ANTON,AZANGARO,PUNO,3,0,518.23,42.788,3.746,23.439273552780932,44.5800227014756,0.0,60.130533484676505,100.0,47.07009080590238,Weakly served
210212,SAN JOSE,AZANGARO,PUNO,2,0,399.34,23.743,1.962,20.6583427922815,44.5800227014756,0.0,60.130533484676505,100.0,46.37485811577753,Weakly served
210213,SAN JUAN DE SALINAS,AZANGARO,PUNO,1,0,105.18,13.317,2.591,35.8683314415437,44.5800227014756,0.0,60.130533484676505,100.0,50.177355278093074,Weakly served
210214,SANTIAGO DE PUPUJA,AZANGARO,PUNO,4,0,320.47,20.637,4.351,44.49489216799092,44.5800227014756,0.0,60.130533484676505,100.0,52.33399545970488,Weakly served
210215,TIRAPATA,AZANGARO,PUNO,1,0,201.65,20.002,4.257,20.601589103291715,44.5800227014756,0.0,60.130533484676505,100.0,46.360669693530085,Weakly served
210301,MACUSANI,CARABAYA,PUNO,6,1,1021.62,4.717,4.263,23.72304199772985,92.28149829738933,8399.0,20.14755959137344,99.61,39.07491486946652,Underserved
210302,AJOYANI,CARABAYA,PUNO,1,0,428.46,24.705,6.571,9.421112372304199,44.5800227014756,0.0,14.018161180476731,94.41,20.509364358683314,Underserved
210303,AYAPATA,CARABAYA,PUNO,4,0,2061.82,66.49,14.08,7.4347332576617475,44.5800227014756,0.0,16.997729852440408,97.3,21.50255391600454,Underserved
210304,COASA,CARABAYA,PUNO,6,0,3139.9,74.796,33.342,7.264472190692395,44.5800227014756,0.0,10.783200908059024,90.41,18.35272417707151,Underserved
210305,CORANI,CARABAYA,PUNO,5,0,890.46,34.067,7.088,22.64472190692395,44.5800227014756,0.0,14.78433598183882,95.15,24.198354143019298,Underserved
210306,CRUCERO,CARABAYA,PUNO,3,0,860.16,50.086,3.652,15.03972758229285,44.5800227014756,0.0,60.130533484676505,100.0,44.97020431328036,Underserved
210307,ITUATA,CARABAYA,PUNO,3,0,1265.48,43.341,6.334,9.761634506242906,44.5800227014756,0.0,13.961407491486947,94.23,20.5661180476731,Underserved
210308,OLLACHEA,CARABAYA,PUNO,5,0,713.39,38.584,9.462,27.809307604994327,44.5800227014756,0.0,60.130533484676505,100.0,48.162599318955735,Weakly served
210309,SAN GABAN,CARABAYA,PUNO,7,0,749.23,60.898,9.7,35.30079455164586,44.5800227014756,0.0,60.130533484676505,100.0,50.035471055618615,Weakly served
210310,USICAYOS,CARABAYA,PUNO,2,0,660.53,53.765,3.603,12.883087400681045,44.5800227014756,0.0,20.03405221339387,99.51,24.382803632236097,Underserved
210401,JULI,CHUCUITO,PUNO,16,1,778.3,14.208,14.208,60.329171396140744,89.72758229284904,2192.0,8.059023836549375,84.8,41.54370034052213,Underserved
210402,DESAGUADERO,CHUCUITO,PUNO,4,0,176.15,41.478,25.07,63.223609534619754,44.5800227014756,0.0,0.3121452894438138,0.0,27.106980703745744,Underserved
210403,HUACULLANI,CHUCUITO,PUNO,2,0,632.24,44.375,21.694,13.564131668558458,44.5800227014756,0.0,0.7945516458569807,16.03,14.933314415437005,Underserved
210404,KELLUYO,CHUCUITO,PUNO,4,0,496.2,55.377,34.651,31.101021566401815,44.5800227014756,0.0,0.3121452894438138,0.0,19.07633371169126,Underserved
210405,PISACOMA,CHUCUITO,PUNO,3,0,963.84,80.277,21.528,13.280363223609534,44.5800227014756,0.0,0.851305334846765,20.92,14.890749148694665,Underserved
210406,POMATA,CHUCUITO,PUNO,9,0,404.33,24.471,9.498,62.145289443813844,44.5800227014756,0.0,5.278093076049943,76.22,29.320374574347333,Underserved
210407,ZEPITA,CHUCUITO,PUNO,12,0,527.87,29.055,18.0,63.45062429057889,44.5800227014756,0.0,1.2485811577752552,29.41,27.63195232690125,Underserved
210501,ILAVE,EL COLLAO,PUNO,30,1,896.62,17.998,4.427,74.6878547105562,90.91940976163451,4604.0,13.22360953461975,93.63,48.013620885357554,Weakly served
210502,CAPAZO,EL COLLAO,PUNO,6,0,1048.68,103.471,2.054,23.15550510783201,44.5800227014756,0.0,18.785471055618615,98.73,26.32661748013621,Underserved
210503,PILCUYO,EL COLLAO,PUNO,8,0,154.08,13.706,0.238,83.76844494892168,44.5800227014756,0.0,60.130533484676505,100.0,62.15238365493757,Best served
210504,SANTA ROSA,EL COLLAO,PUNO,7,0,2712.13,81.656,8.149,10.72644721906924,44.5800227014756,0.0,11.435868331441544,91.3,19.544551645856984,Underserved
210505,CONDURIRI,EL COLLAO,PUNO,2,0,850.62,42.631,4.729,9.648127128263337,44.5800227014756,0.0,60.130533484676505,100.0,43.622304199772984,Underserved
210601,HUANCANE,HUANCANE,PUNO,13,1,389.85,5.032,4.511,74.57434733257662,89.95459704880817,2608.0,60.130533484676505,100.0,71.19750283768445,Best served
210602,COJATA,HUANCANE,PUNO,3,0,886.45,45.415,3.3,14.472190692395007,44.5800227014756,0.0,60.130533484676505,100.0,44.8283200908059,Underserved
210603,HUATASANI,HUANCANE,PUNO,1,0,106.89,20.352,4.562,35.35754824063564,44.5800227014756,0.0,60.130533484676505,100.0,50.04965947786606,Weakly served
210604,INCHUPALLA,HUANCANE,PUNO,2,0,298.75,25.588,4.048,26.560726447219068,44.5800227014756,0.0,60.130533484676505,100.0,47.85045402951192,Weakly served
210605,PUSI,HUANCANE,PUNO,1,0,198.83,14.717,6.61,20.715096481271285,44.5800227014756,0.0,60.130533484676505,100.0,46.38904653802497,Weakly served
210606,ROSASPATA,HUANCANE,PUNO,5,0,307.61,29.998,3.667,52.667423382519864,44.5800227014756,0.0,60.130533484676505,100.0,54.37712826333712,Moderately served
210607,TARACO,HUANCANE,PUNO,5,0,198.22,21.257,2.079,66.57207718501704,44.5800227014756,0.0,60.130533484676505,100.0,57.85329171396141,Moderately served
210608,VILQUE CHICO,HUANCANE,PUNO,9,0,511.95,18.133,2.06,54.99432463110102,44.5800227014756,0.0,60.130533484676505,100.0,54.95885357548241,Moderately served
210701,LAMPA,LAMPA,PUNO,8,2,663.87,4.817,4.817,43.4733257661748,90.46538024971623,3579.0,60.130533484676505,100.0,63.54994324631101,Best served
210702,CABANILLA,LAMPA,PUNO,3,0,386.78,22.897,4.656,30.30646992054484,44.5800227014756,0.0,60.130533484676505,100.0,48.786889897843366,Weakly served
210703,CALAPUJA,LAMPA,PUNO,1,0,138.7,15.06,1.849,28.547105561861517,44.5800227014756,0.0,60.130533484676505,100.0,48.34704880817253,Weakly served
210704,NICASIO,LAMPA,PUNO,2,0,133.93,17.87,4.064,50.39727582292849,44.5800227014756,0.0,60.130533484676505,100.0,53.809591373439275,Moderately served
210705,OCUVIRI,LAMPA,PUNO,3,0,883.41,43.662,8.173,14.52894438138479,44.5800227014756,0.0,20.204313280363223,99.84,24.87939841089671,Underserved
210706,PALCA,LAMPA,PUNO,1,0,497.14,27.067,7.208,7.775255391600454,44.5800227014756,0.0,60.130533484676505,100.0,43.15408626560726,Underserved
210707,PARATIA,LAMPA,PUNO,2,0,750.66,38.105,4.425,11.12372304199773,44.5800227014756,0.0,10.72644721906924,90.4,19.28916004540295,Underserved
210708,PUCARA,LAMPA,PUNO,5,0,527.98,26.364,5.683,35.811577752553916,44.5800227014756,0.0,60.130533484676505,100.0,50.16316685584563,Weakly served
210709,SANTA LUCIA,LAMPA,PUNO,3,0,1596.04,52.064,14.508,7.037457434733257,44.5800227014756,0.0,13.33711691259932,93.69,19.572928490351874,Underserved
210710,VILAVILA,LAMPA,PUNO,2,0,161.8,33.097,1.78,44.324631101021566,44.5800227014756,0.0,60.130533484676505,100.0,52.291430192962544,Weakly served
210801,AYAVIRI,MELGAR,PUNO,7,1,1021.73,5.736,0.685,27.24177071509648,91.14642451759364,5153.0,60.130533484676505,100.0,59.66231555051078,Moderately served
210802,ANTAUTA,MELGAR,PUNO,3,0,658.39,31.741,11.775,19.12599318955732,44.5800227014756,0.0,11.577752553916005,91.6,21.715380249716233,Underserved
210803,CUPI,MELGAR,PUNO,2,0,217.51,33.055,3.553,34.846765039727586,44.5800227014756,0.0,60.130533484676505,100.0,49.92196367763905,Weakly served
210804,LLALLI,MELGAR,PUNO,1,0,229.71,38.371,6.372,18.728717366628832,44.5800227014756,0.0,60.130533484676505,100.0,45.89245175936436,Weakly served
210805,MACARI,MELGAR,PUNO,7,0,694.12,41.728,2.057,37.684449489216796,44.5800227014756,0.0,60.130533484676505,100.0,50.63138479001135,Weakly served
210806,NUÑOA,MELGAR,PUNO,6,0,2210.95,40.958,4.456,11.40749148694665,44.5800227014756,0.0,11.350737797956867,91.18,19.672247446083997,Underserved
210807,ORURILLO,MELGAR,PUNO,7,0,399.26,24.334,5.276,54.937570942111236,44.5800227014756,0.0,60.130533484676505,100.0,54.944665153234965,Moderately served
210808,SANTA ROSA,MELGAR,PUNO,5,0,807.16,41.899,4.346,24.971623155505107,44.5800227014756,0.0,60.130533484676505,100.0,47.45317820658343,Weakly served
210809,UMACHIRI,MELGAR,PUNO,3,0,333.11,17.386,2.999,34.50624290578887,44.5800227014756,0.0,60.130533484676505,100.0,49.83683314415437,Weakly served
210901,MOHO,MOHO,PUNO,10,0,508.66,38.175,4.911,58.96708286038592,44.5800227014756,0.0,60.130533484676505,100.0,55.95204313280363,Moderately served
210902,CONIMA,MOHO,PUNO,2,0,67.91,47.141,3.073,71.67990919409762,44.5800227014756,0.0,60.130533484676505,100.0,59.13024971623156,Moderately served
210903,HUAYRAPATA,MOHO,PUNO,2,0,406.52,51.374,7.111,20.43132803632236,44.5800227014756,0.0,60.130533484676505,100.0,46.31810442678774,Weakly served
210904,TILALI,MOHO,PUNO,2,0,52.35,56.01,1.379,77.75255391600454,44.5800227014756,0.0,60.130533484676505,100.0,60.648410896708285,Best served
211001,PUTINA,SAN ANTONIO DE PUTINA,PUNO,4,0,1043.07,44.959,14.377,16.061293984108968,44.5800227014756,0.0,8.626560726447218,85.92,19.47360953461975,Underserved
211002,ANANEA,SAN ANTONIO DE PUTINA,PUNO,3,0,972.3,41.345,4.251,12.996594778660613,44.5800227014756,0.0,11.91827468785471,92.45,20.353291713961408,Underserved
211003,PEDRO VILCA APAZA,SAN ANTONIO DE PUTINA,PUNO,1,0,143.65,25.707,5.569,27.695800227014754,44.5800227014756,0.0,60.130533484676505,100.0,48.13422247446084,Weakly served
211004,QUILCAPUNCU,SAN ANTONIO DE PUTINA,PUNO,2,0,527.7,41.412,11.099,15.83427922814983,44.5800227014756,0.0,12.656072644721908,93.06,21.43161180476731,Underserved
211005,SINA,SAN ANTONIO DE PUTINA,PUNO,1,0,471.0,32.304,3.091,8.569807037457435,44.5800227014756,0.0,17.565266742338252,97.96,22.070090805902385,Underserved
211010,HUARMEY,HUARMEY,ANCASH,0,0,2914.56,28.515,24.059,1.1634506242905789,44.5800227014756,0.0,7.207718501702611,83.33,15.03972758229285,Underserved
211101,JULIACA,SAN ROMAN,PUNO,74,4,518.35,8.716,1.886,92.84903518728717,97.38933030646993,81016.0,60.130533484676505,100.0,77.62485811577753,Best served
211102,CABANA,SAN ROMAN,PUNO,3,0,193.94,22.62,4.174,51.36208853575482,44.5800227014756,0.0,60.130533484676505,100.0,54.05079455164586,Moderately served
211103,CABANILLAS,SAN ROMAN,PUNO,4,0,1274.34,60.809,14.105,13.450624290578888,44.5800227014756,0.0,14.869466515323495,95.24,21.94239500567537,Underserved
